,Date,User,Tweet,clean_tweet,stem_rmSW,lx_sentiment,tf_sentiment2
2674,2023-06-06 23:20:38+00:00,Javaz_Bram4,"@Kimberley_2024 Selama pemilu ongkosnya MUAHAL maka butuh modal, pemodal tak hanya minta BEP tapi punjule, bila tiap anggaran digarong 35% blom lagi projek ongkos bahkan fiktif krn kebijakan PESANAN makin merajalela maka rakyat jelata makin SENGSARA lalu kedepannya Indonesia Raya bisa sejahtera? https://t.co/GX2r6LbPbw", selama pemilu ongkosnya muahal maka butuh modal pemodal tak hanya minta bep tapi punjule bila tiap anggaran digarong 35 blom lagi projek ongkos bahkan fiktif krn kebijakan pesanan makin merajalela maka rakyat jelata makin sengsara lalu kedepannya indonesia raya bisa sejahtera ,milu ongkos muahal butuh modal modal bep punjule anggar garong 35 blom projek ongkos fiktif krn bijak pesan rajalela rakyat jelata sengsara depan indonesia raya sejahtera,negatif,negative
2675,2023-06-06 23:20:38+00:00,THapray,@papa_loren wong cilik hanya laku saat pemilu ..., wong cilik hanya laku saat pemilu ,cilik laku milu,neutral,negative
2676,2023-06-06 23:20:15+00:00,BlekokWaro55141,"@musniumar YG REAL AJA,
Pd th 2014 siapa pemenang sebenarnya dari pemilu"," yg real aja
pd th 2014 siapa pemenang sebenarnya dari pemilu",yg real aja pd th 2014 menang milu,negatif,negative
2677,2023-06-06 23:19:50+00:00,Geusan1,@democrazymedia Artinya....pemilu telah tiba....pemilu telah tiba....hatiku gembiraaaaa......😂😂😂, artinyapemilu telah tibapemilu telah tibahatiku gembiraaaaa,artinyapemilu tibapemilu tibahatiku gembiraaa,neutral,positive
2678,2023-06-06 23:19:01+00:00,jasmyne_sabiya,"Gen Z dan Politik, Bagaimana Pengaruh Mereka dalam Pemilu 2024 Mendatang? | Kuntum Khaira Ummah

Lantas, bagaimana pengaruh mereka dan apa yang harus dilakukan para pemuda untuk menghadapi tahun politik mendatang?

https://t.co/85EW2y0jkA

Jangan lupa share seluas-luasnya ya https://t.co/rVse1mAfyV","gen z dan politik bagaimana pengaruh mereka dalam pemilu 2024 mendatang  kuntum khaira ummah

lantas bagaimana pengaruh mereka dan apa yang harus dilakukan para pemuda untuk menghadapi tahun politik mendatang



jangan lupa share seluasluasnya ya ",gen z politik pengaruh milu 2024 kuntum khaira ummah lantas pengaruh pemuda hadap politik lupa share seluasluasnya ya,negatif,neutral
2679,2023-06-06 23:19:01+00:00,JS65426144,"Gen Z dan Politik, Bagaimana Pengaruh Mereka dalam Pemilu 2024 Mendatang? | Kuntum Khaira Ummah

Lantas, bagaimana pengaruh mereka dan apa yang harus dilakukan para pemuda untuk menghadapi tahun politik mendatang?

https://t.co/DvN2t8NpU8

Jangan lupa share seluas-luasnya ya https://t.co/aAeE204gbt","gen z dan politik bagaimana pengaruh mereka dalam pemilu 2024 mendatang  kuntum khaira ummah

lantas bagaimana pengaruh mereka dan apa yang harus dilakukan para pemuda untuk menghadapi tahun politik mendatang



jangan lupa share seluasluasnya ya ",gen z politik pengaruh milu 2024 kuntum khaira ummah lantas pengaruh pemuda hadap politik lupa share seluasluasnya ya,negatif,neutral
2680,2023-06-06 23:17:07+00:00,sunarimo29,@democrazymedia Klo udh deket pemilu aja wong cilik di bawa2...udh berkuasa...ah sudahlah... https://t.co/YXTuiurE3D, klo udh deket pemilu aja wong cilik di bawa2udh berkuasaah sudahlah ,klo udh deket milu aja cilik bawa 2udh berkuasaah,negatif,negative
2681,2023-06-06 23:14:49+00:00,riyutoooo,@VIVAcoid Berani koq pake cara2 licik menggunakan kekuasaan presiden utk menggebuk lawan dan berusaha menjegal lawan.. berani itu hadapi di PEMILU langsung! cc @jokowi, berani koq pake cara2 licik menggunakan kekuasaan presiden utk menggebuk lawan dan berusaha menjegal lawan berani itu hadapi di pemilu langsung cc ,berani koq pake 2 licik kuasa presiden utk gebuk lawan usaha jegal lawan berani hadap milu langsung cc,negatif,negative
2682,2023-06-06 23:13:52+00:00,riyutoooo,@Miduk17 Berani koq pake cara2 licik menggunakan kekuasaan presiden utk menggebuk lawan.. berani itu hadapi di PEMILU langsung!, berani koq pake cara2 licik menggunakan kekuasaan presiden utk menggebuk lawan berani itu hadapi di pemilu langsung,berani koq pake 2 licik kuasa presiden utk gebuk lawan berani hadap milu langsung,positif,negative
2683,2023-06-06 23:12:51+00:00,aan1271,"@republikaonline Partai yg segera ditinggal akar rumput. Menarik utk dilihat bagaimana perlakuan banteng nantinya setelah si biru ditinggal pemilih tradisionalnya. Sekecil apa dia nanti saat Pemilu, akan bertahan atau terlempar ke jajaran partai gurem.", partai yg segera ditinggal akar rumput menarik utk dilihat bagaimana perlakuan banteng nantinya setelah si biru ditinggal pemilih tradisionalnya sekecil apa dia nanti saat pemilu akan bertahan atau terlempar ke jajaran partai gurem,partai yg tinggal akar rumput tarik utk laku banteng si biru tinggal pilih tradisional milu tahan lempar jajar partai gurem,negatif,negative
2684,2023-06-06 23:10:52+00:00,hanidam17,"@republikaonline dipelihara ssampai tiap pemilu dan serangan fajar menang lg, hbs otu siksa tuh rakyat naikain sgl kebutuhannya kamfret emang", dipelihara ssampai tiap pemilu dan serangan fajar menang lg hbs otu siksa tuh rakyat naikain sgl kebutuhannya kamfret emang,pelihara ssampai milu serang fajar menang lg hbs otu siksa tuh rakyat naikain sgl butuh kamfret emang,negatif,negative
2685,2023-06-06 23:08:25+00:00,marten_tnaob,"@LOVE_AG4EVER Tenggelam Nasdem. Kami akan buktikan..kalau daerahku, pemilu lalu dapat 8 kursi DPRD kab. Kali ini, paling banyak hanya akan dapat 2 kursi", tenggelam nasdem kami akan buktikankalau daerahku pemilu lalu dapat 8 kursi dprd kab kali ini paling banyak hanya akan dapat 2 kursi,tenggelam nasdem buktikankalau daerah milu 8 kursi dprd kab kali 2 kursi,neutral,neutral
2686,2023-06-06 23:08:06+00:00,AvanZatoJS,"@Metro_TV Agama perlu ndan penting ,,seperti pemilu 2019 agama dipolitisir..dgn melakukan fitnah kelawan lwt agama.. parahhhh", agama perlu ndan penting seperti pemilu 2019 agama dipolitisirdgn melakukan fitnah kelawan lwt agama parahhhh,agama ndan milu 2019 agama dipolitisirdgn fitnah kelawan lwt agama parahhh,negatif,negative
2687,2023-06-06 23:07:34+00:00,antaranews,"Kemarin, alasan pelemahan IHSG Mei hingga anggaran Pemilu 2024 https://t.co/mIOeLlngKz",kemarin alasan pelemahan ihsg mei hingga anggaran pemilu 2024 ,kemarin alas lemah ihsg mei anggar milu 2024,negatif,neutral
2688,2023-06-06 23:05:25+00:00,acunx_r,@republikaonline Kita akan ikut Rocky Gerung LIGA BOIKOT PEMILU, kita akan ikut rocky gerung liga boikot pemilu,rocky gerung liga boikot milu,neutral,neutral
2689,2023-06-06 23:04:06+00:00,MrMasnur,@sutanmangara Menjadi tetap miskin warganya agar bisa dieploitasi saat pemilu, menjadi tetap miskin warganya agar bisa dieploitasi saat pemilu,miskin warga dieploitasi milu,negatif,negative
2690,2023-06-06 23:03:48+00:00,Fahrianto1977,"Gus Muhaimin menjadi Penentu Pilpres Pemilu 2024
#GusMuhaiminPenentu
#MuhaiminIskandar https://t.co/36J5uVfRU7","gus muhaimin menjadi penentu pilpres pemilu 2024
",gus muhaimin tentu pilpres milu 2024,negatif,neutral
2691,2023-06-06 23:01:04+00:00,THapray,"@democrazymedia haraaahhh konoo ...
wong cilik gur komoditi pemilu wae ...

😁😁😁😁"," haraaahhh konoo 
wong cilik gur komoditi pemilu wae 

",haraaahhh konoo cilik gur komoditi milu wae,neutral,negative
2692,2023-06-06 23:00:30+00:00,aunb132,"DPR lagi pansos , maklum dah dekat pemilu.
2024 tdk pilih Parte  Parte yg sekarang duduk di Senayan .
❤️🇮🇩💪🏽🇮🇩","dpr lagi pansos  maklum dah dekat pemilu
2024 tdk pilih parte  parte yg sekarang duduk di senayan 
",dpr pansos maklum dah milu 2024 tdk pilih parte parte yg duduk senayan,negatif,negative
2693,2023-06-06 22:59:43+00:00,aladintea1970,"@Irwan2yah1 @DivHumas_Polri Salah satu nya itu. Tp yg jelas mereka cuma pengen ngasih tau. Kalo mereka punya power. 

Tawuran, geng motor , begal, curanmor, dan aksi aksi kejahatan ataupun aksi aksi kegaduhan mulai di perbanyak. Perhatikan aja kala pemilu di gelar.","  salah satu nya itu tp yg jelas mereka cuma pengen ngasih tau kalo mereka punya power 

tawuran geng motor  begal curanmor dan aksi aksi kejahatan ataupun aksi aksi kegaduhan mulai di perbanyak perhatikan aja kala pemilu di gelar",salah nya tp yg ken ngasih tau kalo power tawur geng motor begal curanmor aksi aksi jahat aksi aksi gaduh banyak perhati aja milu gelar,negatif,negative
2694,2023-06-06 22:58:40+00:00,doirze,@HisyamMochtar Tiap mw pemilu https://t.co/7NxeH9C0l5, tiap mw pemilu ,mw milu,neutral,neutral
2695,2023-06-06 22:58:19+00:00,MA700211,"@tifsembiring Udah biasa, logikanya kalau hasil survey kecil kenapa harus dijegal dengan segala cara. Real survey nanti pada hari H pemilu", udah biasa logikanya kalau hasil survey kecil kenapa harus dijegal dengan segala cara real survey nanti pada hari h pemilu,udah logika hasil survey jegal real survey h milu,positif,negative
2696,2023-06-06 22:54:59+00:00,Martinluth91,@democrazymedia Numpang ketawa.... Kok yg ginian klo mendekati pemilu doang, numpang ketawa kok yg ginian klo mendekati pemilu doang,numpang ketawa yg ginian klo dekat milu doang,negatif,negative
2697,2023-06-06 22:54:46+00:00,malioboro88,@Syaiful14742 Kalau narasi ini muncul berarti pemilu semakin dekat, kalau narasi ini muncul berarti pemilu semakin dekat,narasi muncul milu,negatif,neutral
2698,2023-06-06 22:53:57+00:00,1srk453,@democrazymedia Pas mau pemilu aja ngaku-ngaku partai wong cilik...gitu selesai pemilu tukang bakso pun cuma dipandang sebelah mata, pas mau pemilu aja ngakungaku partai wong cilikgitu selesai pemilu tukang bakso pun cuma dipandang sebelah mata,pas milu aja ngakungaku partai cilikgitu selesai milu tukang bakso pandang belah mata,negatif,negative
2699,2023-06-06 22:51:53+00:00,Jaenudi47400584,@democrazymedia Buahahahahahahahahahahahahaha. 😂😂🤣🤣tanda tanda pemilu semakin dekat. Siaaap tenggelamkan partai nyaaa, buahahahahahahahahahahahahaha tanda tanda pemilu semakin dekat siaaap tenggelamkan partai nyaaa,buahahahahahahahahahahahahaha tanda tanda milu siaaap tenggelam partai nyaaa,negatif,negative
2700,2023-06-06 22:50:33+00:00,bungbill_long,@democrazymedia Pas musim pemilu, pas musim pemilu,pas musim milu,positif,neutral
2701,2023-06-06 22:49:24+00:00,tanambaik,"@tawajkt Tema yang bagus, mudah2an benar2 mencerminkan keberpihakan pada rakyat lemah, bukan hanya rame ketika mendekati pemilu, keraguan itu pantas disampaikan, contoh RUU Perlindungan Pekerja Rumah Tangga, mengapa tidak juga terealisasi? Jangan sampai rakyat menilai ini hanya gimik saja", tema yang bagus mudah2an benar2 mencerminkan keberpihakan pada rakyat lemah bukan hanya rame ketika mendekati pemilu keraguan itu pantas disampaikan contoh ruu perlindungan pekerja rumah tangga mengapa tidak juga terealisasi jangan sampai rakyat menilai ini hanya gimik saja,tema bagus mudah 2an 2 cermin pihak rakyat lemah rame dekat milu ragu contoh ruu lindung kerja rumah tangga realisasi rakyat nilai gimik,negatif,positive
2702,2023-06-06 22:48:20+00:00,Ozell_durjana,"Mari kita jaga Penyelenggaraan Pemilu 2024 agar berjalan aman damai. Oleh karena itu, mari kita jaga netralitas ASN sebagai tenaga pemerintah profesional.
#ASNNetral, #jagapersatuan,
#SukseskanPemilu2024 https://t.co/jvXOuMfnpC","mari kita jaga penyelenggaraan pemilu 2024 agar berjalan aman damai oleh karena itu mari kita jaga netralitas asn sebagai tenaga pemerintah profesional
 
",mari jaga selenggara milu 2024 jalan aman damai mari jaga netralitas asn tenaga perintah profesional,negatif,negative
2703,2023-06-06 22:48:04+00:00,LarasatiMonik,"@VIVAcoid Pemilu sudah dekat, jadi kembali cari simpati wong cilik. Padahal, mereka dikasih kuasa 10 tahun oleh rakyat. 
Kemiskinan selalu jadi rumus utama. Tanya kenapa?"," pemilu sudah dekat jadi kembali cari simpati wong cilik padahal mereka dikasih kuasa 10 tahun oleh rakyat 
kemiskinan selalu jadi rumus utama tanya kenapa",milu cari simpati cilik kasih kuasa 10 rakyat miskin rumus utama,negatif,negative
2704,2023-06-06 22:46:36+00:00,nugaja1,Tanda2 mau pemilu...,tanda2 mau pemilu,tanda 2 milu,negatif,negative
2705,2023-06-06 22:43:11+00:00,Polsek_Mendoyo,"PEMILU 2024
Rabu, 14 Februari 2024
252 Hari Lagi 

“Mari Kita Bersama Menjaga Situasi Khamtibmas Agar Tetap Kondusif” 

@kpu_ri 
@kpu_bali 
@kpukabupatenjembrana 
#pemiluserentak2024 
#pemiluamandamaisejuk https://t.co/HB7J1C8MRR","pemilu 2024
rabu 14 februari 2024
252 hari lagi 

mari kita bersama menjaga situasi khamtibmas agar tetap kondusif 

 
 
 
",milu 2024 rabu 14 februari 2024 252 mari jaga situasi khamtibmas kondusif,negatif,neutral
2706,2023-06-06 22:42:33+00:00,idenesiaid,"Sejarah Hari Ini, 7 Juni; Pelaksanaan Pemilu Pertama di Era Reformasi Tahun 1999 - https://t.co/OxslLtxhcZ",sejarah hari ini 7 juni pelaksanaan pemilu pertama di era reformasi tahun 1999  ,sejarah 7 juni laksana milu era reformasi 1999,neutral,neutral
2707,2023-06-06 22:40:13+00:00,okezonenews,"Alih-alih bekerja profesional wujudkan pemilu berintegritas, KPU justru meniadakan kewajiban peserta pemilu untuk menyusun LPSDK .

 #Okezone #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/ncmSiI709E","alihalih bekerja profesional wujudkan pemilu berintegritas kpu justru meniadakan kewajiban peserta pemilu untuk menyusun lpsdk 

  ",alihalih profesional wujud milu integritas kpu tiada wajib serta milu susun lpsdk,negatif,neutral
2708,2023-06-06 22:38:55+00:00,Ayahganteng3ank,"@republikaonline Tiap datang pemilu
Langsung ingat ORANG MISKIN
luar biasa !"," tiap datang pemilu
langsung ingat orang miskin
luar biasa ",milu langsung orang miskin,negatif,negative
2709,2023-06-06 22:37:44+00:00,soleh_cahyono,"@Naz_lira @Mulyawans07gma2 @mohmahfudmd Menjaga dan memastikan pemilu terselenggara,... 
namun dapatkah memastikan pemilu terselenggara secara yang jujur dan adil Prof ???...","   menjaga dan memastikan pemilu terselenggara 
namun dapatkah memastikan pemilu terselenggara secara yang jujur dan adil prof ",jaga milu selenggara dapat milu selenggara jujur adil prof,negatif,neutral
2710,2023-06-06 22:37:22+00:00,AfrizanJ,"Gus Imin Sang Penentu Pemilu 2024 
#GusIminPenentu
#MuhaiminIskandar 
@cakimiNOW @DPP_PKB @halimiskandarnu @malik_haramain @imansyukri @azzameldzikrie @sukoyo793 @feri_sus77bkl @fahmiakbar007 https://t.co/7NRvYUx3xy","gus imin sang penentu pemilu 2024 
",gus imin sang tentu milu 2024,negatif,neutral
2711,2023-06-06 22:35:48+00:00,Yoelgucci11196,"@VIVAcoid Tanda2 pemilu...
Semua yg manis2 keluar
Terutama janji manis dgn slogan wong cilik"," tanda2 pemilu
semua yg manis2 keluar
terutama janji manis dgn slogan wong cilik",tanda 2 milu yg manis 2 janji manis dgn slogan cilik,negatif,negative
2712,2023-06-06 22:32:46+00:00,Muhamma68521852,Kemiskinan terlihat ketika m3njelang pemilu doang,kemiskinan terlihat ketika m3njelang pemilu doang,miskin m3njelang milu doang,negatif,negative
2713,2023-06-06 22:30:00+00:00,inewsdotid,"Puan minta kader PDIP tegak lurus arahan Megawati menangkan pemilu 2024
https://t.co/oHGfotxd7R","puan minta kader pdip tegak lurus arahan megawati menangkan pemilu 2024
",puan kader pdip tegak lurus arah megawati menang milu 2024,negatif,neutral
2714,2023-06-06 22:28:25+00:00,LiaHaryati12,"Gen Z dan Politik, Bagaimana Pengaruh Mereka dalam Pemilu 2024 Mendatang? | Kuntum Khaira Ummah

https://t.co/ASHq6c3EIm

Jangan lupa share seluas-luasnya ya https://t.co/Bvk7rF5dvE","gen z dan politik bagaimana pengaruh mereka dalam pemilu 2024 mendatang  kuntum khaira ummah



jangan lupa share seluasluasnya ya ",gen z politik pengaruh milu 2024 kuntum khaira ummah lupa share seluasluasnya ya,negatif,neutral
2715,2023-06-06 22:28:06+00:00,iccank_Asli,"@KompasTV Karena kalo tergoda, kesannya murahan bgt, dan suaranya bisa anjlok di Pemilu Legislatif 2024, hehehe", karena kalo tergoda kesannya murahan bgt dan suaranya bisa anjlok di pemilu legislatif 2024 hehehe,kalo goda kesan murah bgt suara anjlok milu legislatif 2024 hehehe,negatif,negative
2716,2023-06-06 22:28:01+00:00,SimAbdi77,"@Umar_Hasibuan__ Bagus dong. Daripada bunuh rakyat seperti bunuh lebih 600 PPS dan demonstran pasca Pemilu 2019, serta bunuh ustad2. 

Mending manuver sesama elit. 

Jadi ketahuan mana yang bisa mikir dan punya garis kebijakan luar negeri bebas aktif, mana yang ga ngerti!

Makanya pake otak!😌"," bagus dong daripada bunuh rakyat seperti bunuh lebih 600 pps dan demonstran pasca pemilu 2019 serta bunuh ustad2 

mending manuver sesama elit 

jadi ketahuan mana yang bisa mikir dan punya garis kebijakan luar negeri bebas aktif mana yang ga ngerti

makanya pake otak",bagus bunuh rakyat bunuh 600 pps demonstran pasca milu 2019 bunuh ustad 2 mending manuver elit tahu mikir garis bijak negeri bebas aktif ga ngerti pake otak,negatif,negative
2717,2023-06-06 22:27:43+00:00,ArwahMiliter,"Orang miskin itu sengaja di miskinkan agar dekat pemilu baru mereka mengatakan partai Wong cilik, dah biasa ini partai, beda sama era Orba, mau pemilu, atau tidak petani bisa makmur, malah bisa nyekolahin anak sampai Kuliah D3",orang miskin itu sengaja di miskinkan agar dekat pemilu baru mereka mengatakan partai wong cilik dah biasa ini partai beda sama era orba mau pemilu atau tidak petani bisa makmur malah bisa nyekolahin anak sampai kuliah d3,orang miskin sengaja miskin milu partai cilik dah partai beda era orba milu tani makmur nyekolahin anak kuliah d3,negatif,negative
2718,2023-06-06 22:25:41+00:00,TholekG,@Muhammad_Saewad Tanda2 pemilu sudah dekat, tanda2 pemilu sudah dekat,tanda 2 milu,negatif,neutral
2719,2023-06-06 22:20:59+00:00,RjSambi,Mari kita ciptakan pemilu damai dan jawa timur bebas narkoba https://t.co/gf9KQ7e8G9,mari kita ciptakan pemilu damai dan jawa timur bebas narkoba ,mari cipta milu damai jawa timur bebas narkoba,negatif,neutral
2720,2023-06-06 22:20:52+00:00,NajibKentji4,@VIVAcoid Mendekati pemilu omongan nya serba manis..., mendekati pemilu omongan nya serba manis,dekat milu omong nya serba manis,negatif,positive
2721,2023-06-06 22:18:45+00:00,gan_deden,@democrazymedia Biasanya klo mau pemilu jd begitu sih, biasanya klo mau pemilu jd begitu sih,klo milu jd sih,neutral,neutral
2722,2023-06-06 22:17:48+00:00,Near_Fana,@KakekHalal Bukannya pemilu itu kewenangan   KPU? Presiden pun nggak boleh cawe² dalam hal ini., bukannya pemilu itu kewenangan   kpu presiden pun nggak boleh cawe dalam hal ini,milu wenang kpu presiden nggak cawe,neutral,negative
2723,2023-06-06 22:14:01+00:00,ttaruno1,"@democrazymedia Kalau sdh dekat pemilu, dekat dg rakyat, tp kalau sdh menang rakyat ditinggal bgtu saja. Nasib Rakyat seperti nasib daun salam saja di masakan", kalau sdh dekat pemilu dekat dg rakyat tp kalau sdh menang rakyat ditinggal bgtu saja nasib rakyat seperti nasib daun salam saja di masakan,sdh milu dg rakyat tp sdh menang rakyat tinggal bgtu nasib rakyat nasib daun salam masakan,negatif,negative
